entity_id,year,legal_name_zh,province_name_zh,legal_level,status,verification_status,derivation_basis
CNUR-000047,2026,盘锦市,辽宁省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000048,1987,铁岭市,辽宁省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000048,1988,铁岭市,辽宁省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000048,1989,铁岭市,辽宁省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000048,1990,铁岭市,辽宁省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000048,1991,铁岭市,辽宁省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000048,1992,铁岭市,辽宁省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000048,1993,铁岭市,辽宁省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000048,1994,铁岭市,辽宁省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000048,1995,铁岭市,辽宁省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000048,1996,铁岭市,辽宁省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000048,1997,铁岭市,辽宁省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000048,1998,铁岭市,辽宁省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000048,1999,铁岭市,辽宁省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000048,2000,铁岭市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000048,2001,铁岭市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000048,2002,铁岭市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000048,2003,铁岭市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000048,2004,铁岭市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000048,2005,铁岭市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000048,2006,铁岭市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000048,2007,铁岭市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000048,2008,铁岭市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000048,2009,铁岭市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000048,2010,铁岭市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000048,2011,铁岭市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000048,2012,铁岭市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000048,2013,铁岭市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000048,2014,铁岭市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000048,2015,铁岭市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000048,2016,铁岭市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000048,2017,铁岭市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000048,2018,铁岭市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000048,2019,铁岭市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000048,2020,铁岭市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000048,2021,铁岭市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000048,2022,铁岭市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000048,2023,铁岭市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000048,2024,铁岭市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000048,2025,铁岭市,辽宁省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000048,2026,铁岭市,辽宁省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000049,1987,朝阳市,辽宁省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000049,1988,朝阳市,辽宁省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000049,1989,朝阳市,辽宁省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000049,1990,朝阳市,辽宁省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000049,1991,朝阳市,辽宁省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000049,1992,朝阳市,辽宁省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000049,1993,朝阳市,辽宁省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000049,1994,朝阳市,辽宁省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000049,1995,朝阳市,辽宁省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000049,1996,朝阳市,辽宁省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000049,1997,朝阳市,辽宁省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000049,1998,朝阳市,辽宁省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000049,1999,朝阳市,辽宁省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000049,2000,朝阳市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000049,2001,朝阳市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000049,2002,朝阳市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000049,2003,朝阳市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000049,2004,朝阳市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000049,2005,朝阳市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000049,2006,朝阳市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000049,2007,朝阳市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000049,2008,朝阳市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000049,2009,朝阳市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000049,2010,朝阳市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000049,2011,朝阳市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000049,2012,朝阳市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000049,2013,朝阳市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000049,2014,朝阳市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000049,2015,朝阳市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000049,2016,朝阳市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000049,2017,朝阳市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000049,2018,朝阳市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000049,2019,朝阳市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000049,2020,朝阳市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000049,2021,朝阳市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000049,2022,朝阳市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000049,2023,朝阳市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000049,2024,朝阳市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000049,2025,朝阳市,辽宁省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000049,2026,朝阳市,辽宁省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000050,1987,锦西市,辽宁省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000050,1988,锦西市,辽宁省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000050,1989,锦西市,辽宁省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000050,1990,锦西市,辽宁省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000050,1991,锦西市,辽宁省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000050,1992,锦西市,辽宁省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000050,1993,锦西市,辽宁省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000050,1994,葫芦岛市,辽宁省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000050,1995,葫芦岛市,辽宁省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000050,1996,葫芦岛市,辽宁省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000050,1997,葫芦岛市,辽宁省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000050,1998,葫芦岛市,辽宁省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000050,1999,葫芦岛市,辽宁省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000050,2000,葫芦岛市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000050,2001,葫芦岛市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000050,2002,葫芦岛市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000050,2003,葫芦岛市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000050,2004,葫芦岛市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000050,2005,葫芦岛市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000050,2006,葫芦岛市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000050,2007,葫芦岛市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000050,2008,葫芦岛市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000050,2009,葫芦岛市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000050,2010,葫芦岛市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000050,2011,葫芦岛市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000050,2012,葫芦岛市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000050,2013,葫芦岛市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000050,2014,葫芦岛市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000050,2015,葫芦岛市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000050,2016,葫芦岛市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000050,2017,葫芦岛市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000050,2018,葫芦岛市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000050,2019,葫芦岛市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000050,2020,葫芦岛市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000050,2021,葫芦岛市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000050,2022,葫芦岛市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000050,2023,葫芦岛市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000050,2024,葫芦岛市,辽宁省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000050,2025,葫芦岛市,辽宁省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000050,2026,葫芦岛市,辽宁省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000051,1987,长春市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000051,1988,长春市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000051,1989,长春市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000051,1990,长春市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000051,1991,长春市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000051,1992,长春市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000051,1993,长春市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000051,1994,长春市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000051,1995,长春市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000051,1996,长春市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000051,1997,长春市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000051,1998,长春市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000051,1999,长春市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000051,2000,长春市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000051,2001,长春市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000051,2002,长春市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000051,2003,长春市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000051,2004,长春市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000051,2005,长春市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000051,2006,长春市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000051,2007,长春市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000051,2008,长春市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000051,2009,长春市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000051,2010,长春市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000051,2011,长春市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000051,2012,长春市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000051,2013,长春市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000051,2014,长春市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000051,2015,长春市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000051,2016,长春市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000051,2017,长春市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000051,2018,长春市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000051,2019,长春市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000051,2020,长春市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000051,2021,长春市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000051,2022,长春市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000051,2023,长春市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000051,2024,长春市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000051,2025,长春市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000051,2026,长春市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000052,1987,吉林市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000052,1988,吉林市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000052,1989,吉林市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000052,1990,吉林市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000052,1991,吉林市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000052,1992,吉林市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000052,1993,吉林市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000052,1994,吉林市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000052,1995,吉林市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000052,1996,吉林市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000052,1997,吉林市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000052,1998,吉林市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000052,1999,吉林市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000052,2000,吉林市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000052,2001,吉林市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000052,2002,吉林市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000052,2003,吉林市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000052,2004,吉林市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000052,2005,吉林市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000052,2006,吉林市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000052,2007,吉林市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000052,2008,吉林市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000052,2009,吉林市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000052,2010,吉林市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000052,2011,吉林市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000052,2012,吉林市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000052,2013,吉林市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000052,2014,吉林市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000052,2015,吉林市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000052,2016,吉林市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000052,2017,吉林市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000052,2018,吉林市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000052,2019,吉林市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000052,2020,吉林市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000052,2021,吉林市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000052,2022,吉林市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000052,2023,吉林市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000052,2024,吉林市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000052,2025,吉林市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000052,2026,吉林市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000053,1987,四平市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000053,1988,四平市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000053,1989,四平市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000053,1990,四平市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000053,1991,四平市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000053,1992,四平市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000053,1993,四平市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000053,1994,四平市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000053,1995,四平市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000053,1996,四平市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000053,1997,四平市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000053,1998,四平市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000053,1999,四平市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000053,2000,四平市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000053,2001,四平市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000053,2002,四平市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000053,2003,四平市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000053,2004,四平市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000053,2005,四平市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000053,2006,四平市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000053,2007,四平市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000053,2008,四平市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000053,2009,四平市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000053,2010,四平市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000053,2011,四平市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000053,2012,四平市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000053,2013,四平市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000053,2014,四平市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000053,2015,四平市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000053,2016,四平市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000053,2017,四平市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000053,2018,四平市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000053,2019,四平市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000053,2020,四平市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000053,2021,四平市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000053,2022,四平市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000053,2023,四平市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000053,2024,四平市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000053,2025,四平市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000053,2026,四平市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000054,1987,辽源市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000054,1988,辽源市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000054,1989,辽源市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000054,1990,辽源市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000054,1991,辽源市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000054,1992,辽源市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000054,1993,辽源市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000054,1994,辽源市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000054,1995,辽源市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000054,1996,辽源市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000054,1997,辽源市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000054,1998,辽源市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000054,1999,辽源市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000054,2000,辽源市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000054,2001,辽源市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000054,2002,辽源市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000054,2003,辽源市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000054,2004,辽源市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000054,2005,辽源市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000054,2006,辽源市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000054,2007,辽源市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000054,2008,辽源市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000054,2009,辽源市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000054,2010,辽源市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000054,2011,辽源市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000054,2012,辽源市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000054,2013,辽源市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000054,2014,辽源市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000054,2015,辽源市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000054,2016,辽源市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000054,2017,辽源市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000054,2018,辽源市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000054,2019,辽源市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000054,2020,辽源市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000054,2021,辽源市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000054,2022,辽源市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000054,2023,辽源市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000054,2024,辽源市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000054,2025,辽源市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000054,2026,辽源市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000055,1987,通化市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000055,1988,通化市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000055,1989,通化市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000055,1990,通化市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000055,1991,通化市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000055,1992,通化市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000055,1993,通化市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000055,1994,通化市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000055,1995,通化市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000055,1996,通化市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000055,1997,通化市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000055,1998,通化市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000055,1999,通化市,吉林省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000055,2000,通化市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000055,2001,通化市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000055,2002,通化市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000055,2003,通化市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000055,2004,通化市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000055,2005,通化市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000055,2006,通化市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000055,2007,通化市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000055,2008,通化市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000055,2009,通化市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000055,2010,通化市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000055,2011,通化市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000055,2012,通化市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000055,2013,通化市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000055,2014,通化市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000055,2015,通化市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000055,2016,通化市,吉林省,prefecture,active,reviewed,existing_2000_2024_roster
