entity_id,name_zh,start_year,end_year,legal_status,verification_status,source_id
E340400,淮南市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E340500,马鞍山市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E340600,淮北市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E340700,铜陵市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E340800,安庆市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E341000,黄山市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E341100,滁州市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E341200,阜阳市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E341300,宿州市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E341400,巢湖市,2000,2010,active,wikipedia_verified,SRC-WIKI-2011
E341400,,2011,2024,abolished,wikipedia_verified,SRC-WIKI-2011
E341500,六安市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E341600,亳州市,2000,2024,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
E341700,池州市,2000,2024,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
E341800,宣城市,2000,2024,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
E350100,福州市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E350200,厦门市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E350300,莆田市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E350400,三明市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E350500,泉州市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E350600,漳州市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E350700,南平市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E350800,龙岩市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E350900,宁德市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E360100,南昌市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E360200,景德镇市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E360300,萍乡市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E360400,九江市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E360500,新余市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E360600,鹰潭市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E360700,赣州市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E360800,吉安市,2000,2024,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
E360900,宜春市,2000,2024,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
E361000,抚州市,2000,2024,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
E361100,上饶市,2000,2024,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
E370100,济南市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E370200,青岛市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E370300,淄博市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E370400,枣庄市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E370500,东营市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
