entity_id,year,status_as_of,year_basis,legal_name_zh,province_name_zh,legal_level,status,verification_status,temporal_confidence,derivation_basis,source_ids,provenance_kind
CNUR-000060,1991,1991-12-31,year_end,哈尔滨市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000060,1992,1992-12-31,year_end,哈尔滨市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000060,1993,1993-12-31,year_end,哈尔滨市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000060,1994,1994-12-31,year_end,哈尔滨市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000060,1995,1995-12-31,year_end,哈尔滨市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000060,1996,1996-12-31,year_end,哈尔滨市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000060,1997,1997-12-31,year_end,哈尔滨市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000060,1998,1998-12-31,year_end,哈尔滨市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000060,1999,1999-12-31,year_end,哈尔滨市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000060,2000,2000-12-31,year_end,哈尔滨市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000060,2001,2001-12-31,year_end,哈尔滨市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000060,2002,2002-12-31,year_end,哈尔滨市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000060,2003,2003-12-31,year_end,哈尔滨市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000060,2004,2004-12-31,year_end,哈尔滨市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000060,2005,2005-12-31,year_end,哈尔滨市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000060,2006,2006-12-31,year_end,哈尔滨市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000060,2007,2007-12-31,year_end,哈尔滨市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000060,2008,2008-12-31,year_end,哈尔滨市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000060,2009,2009-12-31,year_end,哈尔滨市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000060,2010,2010-12-31,year_end,哈尔滨市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000060,2011,2011-12-31,year_end,哈尔滨市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000060,2012,2012-12-31,year_end,哈尔滨市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000060,2013,2013-12-31,year_end,哈尔滨市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000060,2014,2014-12-31,year_end,哈尔滨市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000060,2015,2015-12-31,year_end,哈尔滨市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000060,2016,2016-12-31,year_end,哈尔滨市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000060,2017,2017-12-31,year_end,哈尔滨市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000060,2018,2018-12-31,year_end,哈尔滨市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000060,2019,2019-12-31,year_end,哈尔滨市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000060,2020,2020-12-31,year_end,哈尔滨市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000060,2021,2021-12-31,year_end,哈尔滨市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000060,2022,2022-12-31,year_end,哈尔滨市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000060,2023,2023-12-31,year_end,哈尔滨市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000060,2024,2024-12-31,year_end,哈尔滨市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000060,2025,2025-12-31,year_end,哈尔滨市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000060,2026,2026-12-31,year_end,哈尔滨市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000061,1987,1987-12-31,year_end,齐齐哈尔市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000061,1988,1988-12-31,year_end,齐齐哈尔市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000061,1989,1989-12-31,year_end,齐齐哈尔市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000061,1990,1990-12-31,year_end,齐齐哈尔市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000061,1991,1991-12-31,year_end,齐齐哈尔市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000061,1992,1992-12-31,year_end,齐齐哈尔市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000061,1993,1993-12-31,year_end,齐齐哈尔市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000061,1994,1994-12-31,year_end,齐齐哈尔市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000061,1995,1995-12-31,year_end,齐齐哈尔市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000061,1996,1996-12-31,year_end,齐齐哈尔市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000061,1997,1997-12-31,year_end,齐齐哈尔市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000061,1998,1998-12-31,year_end,齐齐哈尔市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000061,1999,1999-12-31,year_end,齐齐哈尔市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000061,2000,2000-12-31,year_end,齐齐哈尔市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000061,2001,2001-12-31,year_end,齐齐哈尔市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000061,2002,2002-12-31,year_end,齐齐哈尔市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000061,2003,2003-12-31,year_end,齐齐哈尔市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000061,2004,2004-12-31,year_end,齐齐哈尔市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000061,2005,2005-12-31,year_end,齐齐哈尔市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000061,2006,2006-12-31,year_end,齐齐哈尔市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000061,2007,2007-12-31,year_end,齐齐哈尔市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000061,2008,2008-12-31,year_end,齐齐哈尔市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000061,2009,2009-12-31,year_end,齐齐哈尔市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000061,2010,2010-12-31,year_end,齐齐哈尔市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000061,2011,2011-12-31,year_end,齐齐哈尔市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000061,2012,2012-12-31,year_end,齐齐哈尔市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000061,2013,2013-12-31,year_end,齐齐哈尔市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000061,2014,2014-12-31,year_end,齐齐哈尔市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000061,2015,2015-12-31,year_end,齐齐哈尔市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000061,2016,2016-12-31,year_end,齐齐哈尔市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000061,2017,2017-12-31,year_end,齐齐哈尔市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000061,2018,2018-12-31,year_end,齐齐哈尔市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000061,2019,2019-12-31,year_end,齐齐哈尔市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000061,2020,2020-12-31,year_end,齐齐哈尔市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000061,2021,2021-12-31,year_end,齐齐哈尔市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000061,2022,2022-12-31,year_end,齐齐哈尔市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000061,2023,2023-12-31,year_end,齐齐哈尔市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000061,2024,2024-12-31,year_end,齐齐哈尔市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000061,2025,2025-12-31,year_end,齐齐哈尔市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000061,2026,2026-12-31,year_end,齐齐哈尔市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000062,1987,1987-12-31,year_end,鸡西市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000062,1988,1988-12-31,year_end,鸡西市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000062,1989,1989-12-31,year_end,鸡西市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000062,1990,1990-12-31,year_end,鸡西市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000062,1991,1991-12-31,year_end,鸡西市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000062,1992,1992-12-31,year_end,鸡西市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000062,1993,1993-12-31,year_end,鸡西市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000062,1994,1994-12-31,year_end,鸡西市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000062,1995,1995-12-31,year_end,鸡西市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000062,1996,1996-12-31,year_end,鸡西市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000062,1997,1997-12-31,year_end,鸡西市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000062,1998,1998-12-31,year_end,鸡西市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000062,1999,1999-12-31,year_end,鸡西市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000062,2000,2000-12-31,year_end,鸡西市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000062,2001,2001-12-31,year_end,鸡西市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000062,2002,2002-12-31,year_end,鸡西市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000062,2003,2003-12-31,year_end,鸡西市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000062,2004,2004-12-31,year_end,鸡西市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000062,2005,2005-12-31,year_end,鸡西市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000062,2006,2006-12-31,year_end,鸡西市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000062,2007,2007-12-31,year_end,鸡西市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000062,2008,2008-12-31,year_end,鸡西市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000062,2009,2009-12-31,year_end,鸡西市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000062,2010,2010-12-31,year_end,鸡西市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000062,2011,2011-12-31,year_end,鸡西市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000062,2012,2012-12-31,year_end,鸡西市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000062,2013,2013-12-31,year_end,鸡西市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000062,2014,2014-12-31,year_end,鸡西市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000062,2015,2015-12-31,year_end,鸡西市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000062,2016,2016-12-31,year_end,鸡西市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000062,2017,2017-12-31,year_end,鸡西市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000062,2018,2018-12-31,year_end,鸡西市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000062,2019,2019-12-31,year_end,鸡西市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000062,2020,2020-12-31,year_end,鸡西市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000062,2021,2021-12-31,year_end,鸡西市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000062,2022,2022-12-31,year_end,鸡西市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000062,2023,2023-12-31,year_end,鸡西市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000062,2024,2024-12-31,year_end,鸡西市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000062,2025,2025-12-31,year_end,鸡西市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000062,2026,2026-12-31,year_end,鸡西市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000063,1987,1987-12-31,year_end,鹤岗市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000063,1988,1988-12-31,year_end,鹤岗市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000063,1989,1989-12-31,year_end,鹤岗市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000063,1990,1990-12-31,year_end,鹤岗市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000063,1991,1991-12-31,year_end,鹤岗市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000063,1992,1992-12-31,year_end,鹤岗市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000063,1993,1993-12-31,year_end,鹤岗市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000063,1994,1994-12-31,year_end,鹤岗市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000063,1995,1995-12-31,year_end,鹤岗市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000063,1996,1996-12-31,year_end,鹤岗市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000063,1997,1997-12-31,year_end,鹤岗市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000063,1998,1998-12-31,year_end,鹤岗市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000063,1999,1999-12-31,year_end,鹤岗市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000063,2000,2000-12-31,year_end,鹤岗市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000063,2001,2001-12-31,year_end,鹤岗市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000063,2002,2002-12-31,year_end,鹤岗市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000063,2003,2003-12-31,year_end,鹤岗市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000063,2004,2004-12-31,year_end,鹤岗市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000063,2005,2005-12-31,year_end,鹤岗市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000063,2006,2006-12-31,year_end,鹤岗市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000063,2007,2007-12-31,year_end,鹤岗市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000063,2008,2008-12-31,year_end,鹤岗市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000063,2009,2009-12-31,year_end,鹤岗市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000063,2010,2010-12-31,year_end,鹤岗市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000063,2011,2011-12-31,year_end,鹤岗市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000063,2012,2012-12-31,year_end,鹤岗市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
CNUR-000063,2013,2013-12-31,year_end,鹤岗市,黑龙江省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-LEGACY-SNAPSHOT,derived_from_reviewed_year_end_rules
