prefecture_entity_id,prefecture_name,year,whole_city_break_count,district_jump_count,district_merge_count,whole_city_break_flag,district_jump_flag,sample_entry_flag,treatment_summary
CNUR-000075,无锡市,2012,0,0,0,0,0,0,stable
CNUR-000075,无锡市,2013,0,0,0,0,0,0,stable
CNUR-000075,无锡市,2014,0,0,0,0,0,0,stable
CNUR-000075,无锡市,2015,0,0,0,0,0,0,stable
CNUR-000075,无锡市,2016,0,0,0,0,0,0,stable
CNUR-000075,无锡市,2017,0,0,0,0,0,0,stable
CNUR-000075,无锡市,2018,0,0,0,0,0,0,stable
CNUR-000075,无锡市,2019,0,0,0,0,0,0,stable
CNUR-000075,无锡市,2020,0,0,0,0,0,0,stable
CNUR-000076,徐州市,1999,0,0,0,0,0,0,stable
CNUR-000076,徐州市,2000,0,0,0,0,0,0,stable
CNUR-000076,徐州市,2001,0,0,0,0,0,0,stable
CNUR-000076,徐州市,2002,0,0,0,0,0,0,stable
CNUR-000076,徐州市,2003,0,0,0,0,0,0,stable
CNUR-000076,徐州市,2004,0,0,0,0,0,0,stable
CNUR-000076,徐州市,2005,0,1,0,0,1,0,district_scope_jump
CNUR-000076,徐州市,2006,0,0,0,0,0,0,stable
CNUR-000076,徐州市,2007,0,0,0,0,0,0,stable
CNUR-000076,徐州市,2008,0,0,0,0,0,0,stable
CNUR-000076,徐州市,2009,0,0,0,0,0,0,stable
CNUR-000076,徐州市,2010,0,1,0,0,1,0,district_scope_jump
CNUR-000076,徐州市,2011,0,0,0,0,0,0,stable
CNUR-000076,徐州市,2012,0,0,0,0,0,0,stable
CNUR-000076,徐州市,2013,0,0,0,0,0,0,stable
CNUR-000076,徐州市,2014,0,0,0,0,0,0,stable
CNUR-000076,徐州市,2015,0,0,0,0,0,0,stable
CNUR-000076,徐州市,2016,0,0,0,0,0,0,stable
CNUR-000076,徐州市,2017,0,0,0,0,0,0,stable
CNUR-000076,徐州市,2018,0,0,0,0,0,0,stable
CNUR-000076,徐州市,2019,0,0,0,0,0,0,stable
CNUR-000076,徐州市,2020,0,0,0,0,0,0,stable
CNUR-000077,常州市,1999,0,0,0,0,0,0,stable
CNUR-000077,常州市,2000,0,0,0,0,0,0,stable
CNUR-000077,常州市,2001,0,0,0,0,0,0,stable
CNUR-000077,常州市,2002,0,1,0,0,1,0,district_scope_jump
CNUR-000077,常州市,2003,0,0,0,0,0,0,stable
CNUR-000077,常州市,2004,0,0,0,0,0,0,stable
CNUR-000077,常州市,2005,0,0,0,0,0,0,stable
CNUR-000077,常州市,2006,0,0,0,0,0,0,stable
CNUR-000077,常州市,2007,0,0,0,0,0,0,stable
CNUR-000077,常州市,2008,0,0,0,0,0,0,stable
CNUR-000077,常州市,2009,0,0,0,0,0,0,stable
CNUR-000077,常州市,2010,0,0,0,0,0,0,stable
CNUR-000077,常州市,2011,0,0,0,0,0,0,stable
CNUR-000077,常州市,2012,0,0,0,0,0,0,stable
CNUR-000077,常州市,2013,0,0,0,0,0,0,stable
CNUR-000077,常州市,2014,0,0,0,0,0,0,stable
CNUR-000077,常州市,2015,0,1,0,0,1,0,district_scope_jump
CNUR-000077,常州市,2016,0,0,0,0,0,0,stable
CNUR-000077,常州市,2017,0,0,0,0,0,0,stable
CNUR-000077,常州市,2018,0,0,0,0,0,0,stable
CNUR-000077,常州市,2019,0,0,0,0,0,0,stable
CNUR-000077,常州市,2020,0,0,0,0,0,0,stable
CNUR-000078,苏州市,1999,0,0,0,0,0,0,stable
CNUR-000078,苏州市,2000,0,1,0,0,1,0,district_scope_jump
CNUR-000078,苏州市,2001,0,0,0,0,0,0,stable
CNUR-000078,苏州市,2002,0,0,0,0,0,0,stable
CNUR-000078,苏州市,2003,0,0,0,0,0,0,stable
CNUR-000078,苏州市,2004,0,0,0,0,0,0,stable
CNUR-000078,苏州市,2005,0,0,0,0,0,0,stable
CNUR-000078,苏州市,2006,0,0,0,0,0,0,stable
CNUR-000078,苏州市,2007,0,0,0,0,0,0,stable
CNUR-000078,苏州市,2008,0,0,0,0,0,0,stable
CNUR-000078,苏州市,2009,0,0,0,0,0,0,stable
CNUR-000078,苏州市,2010,0,0,0,0,0,0,stable
CNUR-000078,苏州市,2011,0,0,0,0,0,0,stable
CNUR-000078,苏州市,2012,0,1,1,0,1,0,district_scope_jump|district_merge
CNUR-000078,苏州市,2013,0,0,0,0,0,0,stable
CNUR-000078,苏州市,2014,0,0,0,0,0,0,stable
CNUR-000078,苏州市,2015,0,0,0,0,0,0,stable
CNUR-000078,苏州市,2016,0,0,0,0,0,0,stable
CNUR-000078,苏州市,2017,0,0,0,0,0,0,stable
CNUR-000078,苏州市,2018,0,0,0,0,0,0,stable
CNUR-000078,苏州市,2019,0,0,0,0,0,0,stable
CNUR-000078,苏州市,2020,0,0,0,0,0,0,stable
CNUR-000079,南通市,1999,0,0,0,0,0,0,stable
CNUR-000079,南通市,2000,0,0,0,0,0,0,stable
CNUR-000079,南通市,2001,0,0,0,0,0,0,stable
CNUR-000079,南通市,2002,0,0,0,0,0,0,stable
CNUR-000079,南通市,2003,0,0,0,0,0,0,stable
CNUR-000079,南通市,2004,0,0,0,0,0,0,stable
CNUR-000079,南通市,2005,0,0,0,0,0,0,stable
CNUR-000079,南通市,2006,0,0,0,0,0,0,stable
CNUR-000079,南通市,2007,0,0,0,0,0,0,stable
CNUR-000079,南通市,2008,0,0,0,0,0,0,stable
CNUR-000079,南通市,2009,0,0,0,0,0,0,stable
CNUR-000079,南通市,2010,0,0,0,0,0,0,stable
CNUR-000079,南通市,2011,0,0,0,0,0,0,stable
CNUR-000079,南通市,2012,0,0,0,0,0,0,stable
CNUR-000079,南通市,2013,0,0,0,0,0,0,stable
CNUR-000079,南通市,2014,0,0,0,0,0,0,stable
CNUR-000079,南通市,2015,0,0,0,0,0,0,stable
CNUR-000079,南通市,2016,0,0,0,0,0,0,stable
CNUR-000079,南通市,2017,0,0,0,0,0,0,stable
CNUR-000079,南通市,2018,0,0,0,0,0,0,stable
CNUR-000079,南通市,2019,0,0,0,0,0,0,stable
CNUR-000079,南通市,2020,0,1,2,0,1,0,district_scope_jump|district_merge
CNUR-000080,连云港市,1999,0,0,0,0,0,0,stable
CNUR-000080,连云港市,2000,0,0,0,0,0,0,stable
CNUR-000080,连云港市,2001,0,0,0,0,0,0,stable
CNUR-000080,连云港市,2002,0,0,0,0,0,0,stable
CNUR-000080,连云港市,2003,0,0,0,0,0,0,stable
CNUR-000080,连云港市,2004,0,0,0,0,0,0,stable
CNUR-000080,连云港市,2005,0,0,0,0,0,0,stable
CNUR-000080,连云港市,2006,0,0,0,0,0,0,stable
CNUR-000080,连云港市,2007,0,0,0,0,0,0,stable
CNUR-000080,连云港市,2008,0,0,0,0,0,0,stable
CNUR-000080,连云港市,2009,0,0,0,0,0,0,stable
CNUR-000080,连云港市,2010,0,0,0,0,0,0,stable
CNUR-000080,连云港市,2011,0,0,0,0,0,0,stable
CNUR-000080,连云港市,2012,0,0,0,0,0,0,stable
CNUR-000080,连云港市,2013,0,0,0,0,0,0,stable
CNUR-000080,连云港市,2014,0,1,0,0,1,0,district_scope_jump
CNUR-000080,连云港市,2015,0,0,0,0,0,0,stable
CNUR-000080,连云港市,2016,0,0,0,0,0,0,stable
CNUR-000080,连云港市,2017,0,0,0,0,0,0,stable
CNUR-000080,连云港市,2018,0,0,0,0,0,0,stable
CNUR-000080,连云港市,2019,0,0,0,0,0,0,stable
CNUR-000080,连云港市,2020,0,0,0,0,0,0,stable
CNUR-000081,淮安市,1999,0,0,0,0,0,0,stable
CNUR-000081,淮安市,2000,0,0,0,0,0,0,stable
CNUR-000081,淮安市,2001,0,0,0,0,0,0,stable
CNUR-000081,淮安市,2002,0,0,0,0,0,0,stable
CNUR-000081,淮安市,2003,0,0,0,0,0,0,stable
CNUR-000081,淮安市,2004,0,0,0,0,0,0,stable
CNUR-000081,淮安市,2005,0,0,0,0,0,0,stable
CNUR-000081,淮安市,2006,0,0,0,0,0,0,stable
CNUR-000081,淮安市,2007,0,0,0,0,0,0,stable
CNUR-000081,淮安市,2008,0,0,0,0,0,0,stable
CNUR-000081,淮安市,2009,0,0,0,0,0,0,stable
CNUR-000081,淮安市,2010,0,0,0,0,0,0,stable
CNUR-000081,淮安市,2011,0,0,0,0,0,0,stable
CNUR-000081,淮安市,2012,0,0,0,0,0,0,stable
CNUR-000081,淮安市,2013,0,0,0,0,0,0,stable
CNUR-000081,淮安市,2014,0,0,0,0,0,0,stable
CNUR-000081,淮安市,2015,0,0,0,0,0,0,stable
CNUR-000081,淮安市,2016,0,1,1,0,1,0,district_scope_jump|district_merge
CNUR-000081,淮安市,2017,0,0,0,0,0,0,stable
CNUR-000081,淮安市,2018,0,0,0,0,0,0,stable
CNUR-000081,淮安市,2019,0,0,0,0,0,0,stable
CNUR-000081,淮安市,2020,0,0,0,0,0,0,stable
CNUR-000082,盐城市,1999,0,0,0,0,0,0,stable
CNUR-000082,盐城市,2000,0,0,0,0,0,0,stable
CNUR-000082,盐城市,2001,0,0,0,0,0,0,stable
CNUR-000082,盐城市,2002,0,0,0,0,0,0,stable
CNUR-000082,盐城市,2003,0,1,0,0,1,0,district_scope_jump
CNUR-000082,盐城市,2004,0,0,0,0,0,0,stable
CNUR-000082,盐城市,2005,0,0,0,0,0,0,stable
CNUR-000082,盐城市,2006,0,0,0,0,0,0,stable
CNUR-000082,盐城市,2007,0,0,0,0,0,0,stable
CNUR-000082,盐城市,2008,0,0,0,0,0,0,stable
CNUR-000082,盐城市,2009,0,0,0,0,0,0,stable
CNUR-000082,盐城市,2010,0,0,0,0,0,0,stable
CNUR-000082,盐城市,2011,0,0,0,0,0,0,stable
CNUR-000082,盐城市,2012,0,0,0,0,0,0,stable
CNUR-000082,盐城市,2013,0,0,0,0,0,0,stable
CNUR-000082,盐城市,2014,0,0,0,0,0,0,stable
CNUR-000082,盐城市,2015,0,1,0,0,1,0,district_scope_jump
CNUR-000082,盐城市,2016,0,0,0,0,0,0,stable
CNUR-000082,盐城市,2017,0,0,0,0,0,0,stable
CNUR-000082,盐城市,2018,0,0,0,0,0,0,stable
CNUR-000082,盐城市,2019,0,0,0,0,0,0,stable
CNUR-000082,盐城市,2020,0,0,0,0,0,0,stable
CNUR-000083,扬州市,1999,0,0,0,0,0,0,stable
CNUR-000083,扬州市,2000,0,1,0,0,1,0,district_scope_jump
CNUR-000083,扬州市,2001,0,0,0,0,0,0,stable
CNUR-000083,扬州市,2002,0,0,0,0,0,0,stable
CNUR-000083,扬州市,2003,0,0,0,0,0,0,stable
CNUR-000083,扬州市,2004,0,0,0,0,0,0,stable
CNUR-000083,扬州市,2005,0,0,0,0,0,0,stable
CNUR-000083,扬州市,2006,0,0,0,0,0,0,stable
CNUR-000083,扬州市,2007,0,0,0,0,0,0,stable
CNUR-000083,扬州市,2008,0,0,0,0,0,0,stable
CNUR-000083,扬州市,2009,0,0,0,0,0,0,stable
CNUR-000083,扬州市,2010,0,0,0,0,0,0,stable
CNUR-000083,扬州市,2011,0,1,0,0,1,0,district_scope_jump
CNUR-000083,扬州市,2012,0,0,0,0,0,0,stable
CNUR-000083,扬州市,2013,0,0,0,0,0,0,stable
CNUR-000083,扬州市,2014,0,0,0,0,0,0,stable
CNUR-000083,扬州市,2015,0,0,0,0,0,0,stable
CNUR-000083,扬州市,2016,0,0,0,0,0,0,stable
CNUR-000083,扬州市,2017,0,0,0,0,0,0,stable
CNUR-000083,扬州市,2018,0,0,0,0,0,0,stable
CNUR-000083,扬州市,2019,0,0,0,0,0,0,stable
CNUR-000083,扬州市,2020,0,0,0,0,0,0,stable
CNUR-000084,镇江市,1999,0,0,0,0,0,0,stable
CNUR-000084,镇江市,2000,0,0,0,0,0,0,stable
CNUR-000084,镇江市,2001,0,0,0,0,0,0,stable
CNUR-000084,镇江市,2002,0,1,0,0,1,0,district_scope_jump
CNUR-000084,镇江市,2003,0,0,0,0,0,0,stable
CNUR-000084,镇江市,2004,0,0,0,0,0,0,stable
CNUR-000084,镇江市,2005,0,0,0,0,0,0,stable
CNUR-000084,镇江市,2006,0,0,0,0,0,0,stable
CNUR-000084,镇江市,2007,0,0,0,0,0,0,stable
CNUR-000084,镇江市,2008,0,0,0,0,0,0,stable
CNUR-000084,镇江市,2009,0,0,0,0,0,0,stable
CNUR-000084,镇江市,2010,0,0,0,0,0,0,stable
CNUR-000084,镇江市,2011,0,0,0,0,0,0,stable
CNUR-000084,镇江市,2012,0,0,0,0,0,0,stable
CNUR-000084,镇江市,2013,0,0,0,0,0,0,stable
CNUR-000084,镇江市,2014,0,0,0,0,0,0,stable
CNUR-000084,镇江市,2015,0,0,0,0,0,0,stable
CNUR-000084,镇江市,2016,0,0,0,0,0,0,stable
CNUR-000084,镇江市,2017,0,0,0,0,0,0,stable
CNUR-000084,镇江市,2018,0,0,0,0,0,0,stable
CNUR-000084,镇江市,2019,0,0,0,0,0,0,stable
CNUR-000084,镇江市,2020,0,0,0,0,0,0,stable
CNUR-000085,泰州市,1999,0,0,0,0,0,0,stable
CNUR-000085,泰州市,2000,0,0,0,0,0,0,stable
CNUR-000085,泰州市,2001,0,0,0,0,0,0,stable
CNUR-000085,泰州市,2002,0,0,0,0,0,0,stable
CNUR-000085,泰州市,2003,0,0,0,0,0,0,stable
CNUR-000085,泰州市,2004,0,0,0,0,0,0,stable
CNUR-000085,泰州市,2005,0,0,0,0,0,0,stable
CNUR-000085,泰州市,2006,0,0,0,0,0,0,stable
CNUR-000085,泰州市,2007,0,0,0,0,0,0,stable
CNUR-000085,泰州市,2008,0,0,0,0,0,0,stable
CNUR-000085,泰州市,2009,0,0,0,0,0,0,stable
CNUR-000085,泰州市,2010,0,0,0,0,0,0,stable
CNUR-000085,泰州市,2011,0,0,0,0,0,0,stable
CNUR-000085,泰州市,2012,0,1,0,0,1,0,district_scope_jump
CNUR-000085,泰州市,2013,0,0,0,0,0,0,stable
CNUR-000085,泰州市,2014,0,0,0,0,0,0,stable
CNUR-000085,泰州市,2015,0,0,0,0,0,0,stable
CNUR-000085,泰州市,2016,0,0,0,0,0,0,stable
CNUR-000085,泰州市,2017,0,0,0,0,0,0,stable
CNUR-000085,泰州市,2018,0,0,0,0,0,0,stable
CNUR-000085,泰州市,2019,0,0,0,0,0,0,stable
CNUR-000085,泰州市,2020,0,0,0,0,0,0,stable
CNUR-000086,宿迁市,1999,0,0,0,0,0,0,stable
CNUR-000086,宿迁市,2000,0,0,0,0,0,0,stable
CNUR-000086,宿迁市,2001,0,0,0,0,0,0,stable
CNUR-000086,宿迁市,2002,0,0,0,0,0,0,stable
CNUR-000086,宿迁市,2003,0,0,0,0,0,0,stable
CNUR-000086,宿迁市,2004,0,1,0,0,1,0,district_scope_jump
CNUR-000086,宿迁市,2005,0,0,0,0,0,0,stable
CNUR-000086,宿迁市,2006,0,0,0,0,0,0,stable
CNUR-000086,宿迁市,2007,0,0,0,0,0,0,stable
CNUR-000086,宿迁市,2008,0,0,0,0,0,0,stable
CNUR-000086,宿迁市,2009,0,0,0,0,0,0,stable
CNUR-000086,宿迁市,2010,0,0,0,0,0,0,stable
CNUR-000086,宿迁市,2011,0,0,0,0,0,0,stable
CNUR-000086,宿迁市,2012,0,0,0,0,0,0,stable
CNUR-000086,宿迁市,2013,0,0,0,0,0,0,stable
CNUR-000086,宿迁市,2014,0,0,0,0,0,0,stable
CNUR-000086,宿迁市,2015,0,0,0,0,0,0,stable
CNUR-000086,宿迁市,2016,0,0,0,0,0,0,stable
CNUR-000086,宿迁市,2017,0,0,0,0,0,0,stable
CNUR-000086,宿迁市,2018,0,0,0,0,0,0,stable
CNUR-000086,宿迁市,2019,0,0,0,0,0,0,stable
CNUR-000086,宿迁市,2020,0,0,0,0,0,0,stable
CNUR-000087,杭州市,1999,0,0,0,0,0,0,stable
CNUR-000087,杭州市,2000,0,0,0,0,0,0,stable
CNUR-000087,杭州市,2001,0,2,0,0,1,0,district_scope_jump
CNUR-000087,杭州市,2002,0,0,0,0,0,0,stable
CNUR-000087,杭州市,2003,0,0,0,0,0,0,stable
CNUR-000087,杭州市,2004,0,0,0,0,0,0,stable
CNUR-000087,杭州市,2005,0,0,0,0,0,0,stable
CNUR-000087,杭州市,2006,0,0,0,0,0,0,stable
CNUR-000087,杭州市,2007,0,0,0,0,0,0,stable
CNUR-000087,杭州市,2008,0,0,0,0,0,0,stable
CNUR-000087,杭州市,2009,0,0,0,0,0,0,stable
CNUR-000087,杭州市,2010,0,0,0,0,0,0,stable
CNUR-000087,杭州市,2011,0,0,0,0,0,0,stable
CNUR-000087,杭州市,2012,0,0,0,0,0,0,stable
CNUR-000087,杭州市,2013,0,0,0,0,0,0,stable
CNUR-000087,杭州市,2014,0,1,0,0,1,0,district_scope_jump
CNUR-000087,杭州市,2015,0,0,0,0,0,0,stable
CNUR-000087,杭州市,2016,0,0,0,0,0,0,stable
CNUR-000087,杭州市,2017,0,1,0,0,1,0,district_scope_jump
CNUR-000087,杭州市,2018,0,0,0,0,0,0,stable
CNUR-000087,杭州市,2019,0,0,0,0,0,0,stable
CNUR-000087,杭州市,2020,0,0,0,0,0,0,stable
CNUR-000088,宁波市,1999,0,0,0,0,0,0,stable
CNUR-000088,宁波市,2000,0,0,0,0,0,0,stable
CNUR-000088,宁波市,2001,0,0,0,0,0,0,stable
CNUR-000088,宁波市,2002,0,1,0,0,1,0,district_scope_jump
CNUR-000088,宁波市,2003,0,0,0,0,0,0,stable
CNUR-000088,宁波市,2004,0,0,0,0,0,0,stable
CNUR-000088,宁波市,2005,0,0,0,0,0,0,stable
CNUR-000088,宁波市,2006,0,0,0,0,0,0,stable
CNUR-000088,宁波市,2007,0,0,0,0,0,0,stable
CNUR-000088,宁波市,2008,0,0,0,0,0,0,stable
CNUR-000088,宁波市,2009,0,0,0,0,0,0,stable
CNUR-000088,宁波市,2010,0,0,0,0,0,0,stable
CNUR-000088,宁波市,2011,0,0,0,0,0,0,stable
CNUR-000088,宁波市,2012,0,0,0,0,0,0,stable
CNUR-000088,宁波市,2013,0,0,0,0,0,0,stable
CNUR-000088,宁波市,2014,0,0,0,0,0,0,stable
CNUR-000088,宁波市,2015,0,0,0,0,0,0,stable
CNUR-000088,宁波市,2016,0,1,0,0,1,0,district_scope_jump
CNUR-000088,宁波市,2017,0,0,0,0,0,0,stable
CNUR-000088,宁波市,2018,0,0,0,0,0,0,stable
CNUR-000088,宁波市,2019,0,0,0,0,0,0,stable
CNUR-000088,宁波市,2020,0,0,0,0,0,0,stable
CNUR-000089,温州市,1999,0,0,0,0,0,0,stable
CNUR-000089,温州市,2000,0,0,0,0,0,0,stable
CNUR-000089,温州市,2001,0,1,0,0,1,0,district_scope_jump
CNUR-000089,温州市,2002,0,0,0,0,0,0,stable
CNUR-000089,温州市,2003,0,0,0,0,0,0,stable
CNUR-000089,温州市,2004,0,0,0,0,0,0,stable
CNUR-000089,温州市,2005,0,0,0,0,0,0,stable
CNUR-000089,温州市,2006,0,0,0,0,0,0,stable
CNUR-000089,温州市,2007,0,0,0,0,0,0,stable
CNUR-000089,温州市,2008,0,0,0,0,0,0,stable
CNUR-000089,温州市,2009,0,0,0,0,0,0,stable
CNUR-000089,温州市,2010,0,0,0,0,0,0,stable
CNUR-000089,温州市,2011,0,0,0,0,0,0,stable
CNUR-000089,温州市,2012,0,0,0,0,0,0,stable
CNUR-000089,温州市,2013,0,0,0,0,0,0,stable
CNUR-000089,温州市,2014,0,0,0,0,0,0,stable
CNUR-000089,温州市,2015,0,1,0,0,1,0,district_scope_jump
CNUR-000089,温州市,2016,0,0,0,0,0,0,stable
CNUR-000089,温州市,2017,0,0,0,0,0,0,stable
CNUR-000089,温州市,2018,0,0,0,0,0,0,stable
CNUR-000089,温州市,2019,0,0,0,0,0,0,stable
CNUR-000089,温州市,2020,0,0,0,0,0,0,stable
CNUR-000090,嘉兴市,1999,0,0,0,0,0,0,stable
CNUR-000090,嘉兴市,2000,0,0,0,0,0,0,stable
CNUR-000090,嘉兴市,2001,0,0,0,0,0,0,stable
CNUR-000090,嘉兴市,2002,0,0,0,0,0,0,stable
CNUR-000090,嘉兴市,2003,0,0,0,0,0,0,stable
CNUR-000090,嘉兴市,2004,0,0,0,0,0,0,stable
CNUR-000090,嘉兴市,2005,0,0,0,0,0,0,stable
CNUR-000090,嘉兴市,2006,0,0,0,0,0,0,stable
CNUR-000090,嘉兴市,2007,0,0,0,0,0,0,stable
CNUR-000090,嘉兴市,2008,0,0,0,0,0,0,stable
CNUR-000090,嘉兴市,2009,0,0,0,0,0,0,stable
CNUR-000090,嘉兴市,2010,0,0,0,0,0,0,stable
CNUR-000090,嘉兴市,2011,0,0,0,0,0,0,stable
CNUR-000090,嘉兴市,2012,0,0,0,0,0,0,stable
CNUR-000090,嘉兴市,2013,0,0,0,0,0,0,stable
CNUR-000090,嘉兴市,2014,0,0,0,0,0,0,stable
CNUR-000090,嘉兴市,2015,0,0,0,0,0,0,stable
CNUR-000090,嘉兴市,2016,0,0,0,0,0,0,stable
CNUR-000090,嘉兴市,2017,0,0,0,0,0,0,stable
CNUR-000090,嘉兴市,2018,0,0,0,0,0,0,stable
CNUR-000090,嘉兴市,2019,0,0,0,0,0,0,stable
CNUR-000090,嘉兴市,2020,0,0,0,0,0,0,stable
CNUR-000091,湖州市,1999,0,0,0,0,0,0,stable
CNUR-000091,湖州市,2000,0,0,0,0,0,0,stable
CNUR-000091,湖州市,2001,0,0,0,0,0,0,stable
CNUR-000091,湖州市,2002,0,0,0,0,0,0,stable
CNUR-000091,湖州市,2003,0,0,0,0,0,0,stable
CNUR-000091,湖州市,2004,0,0,0,0,0,0,stable
CNUR-000091,湖州市,2005,0,0,0,0,0,0,stable
CNUR-000091,湖州市,2006,0,0,0,0,0,0,stable
CNUR-000091,湖州市,2007,0,0,0,0,0,0,stable
CNUR-000091,湖州市,2008,0,0,0,0,0,0,stable
CNUR-000091,湖州市,2009,0,0,0,0,0,0,stable
CNUR-000091,湖州市,2010,0,0,0,0,0,0,stable
CNUR-000091,湖州市,2011,0,0,0,0,0,0,stable
CNUR-000091,湖州市,2012,0,0,0,0,0,0,stable
CNUR-000091,湖州市,2013,0,0,0,0,0,0,stable
CNUR-000091,湖州市,2014,0,0,0,0,0,0,stable
CNUR-000091,湖州市,2015,0,0,0,0,0,0,stable
CNUR-000091,湖州市,2016,0,0,0,0,0,0,stable
CNUR-000091,湖州市,2017,0,0,0,0,0,0,stable
CNUR-000091,湖州市,2018,0,0,0,0,0,0,stable
CNUR-000091,湖州市,2019,0,0,0,0,0,0,stable
CNUR-000091,湖州市,2020,0,0,0,0,0,0,stable
CNUR-000092,绍兴市,1999,0,0,0,0,0,0,stable
CNUR-000092,绍兴市,2000,0,0,0,0,0,0,stable
CNUR-000092,绍兴市,2001,0,1,0,0,1,0,district_scope_jump
CNUR-000092,绍兴市,2002,0,0,0,0,0,0,stable
CNUR-000092,绍兴市,2003,0,0,0,0,0,0,stable
CNUR-000092,绍兴市,2004,0,0,0,0,0,0,stable
CNUR-000092,绍兴市,2005,0,0,0,0,0,0,stable
CNUR-000092,绍兴市,2006,0,0,0,0,0,0,stable
CNUR-000092,绍兴市,2007,0,0,0,0,0,0,stable
CNUR-000092,绍兴市,2008,0,0,0,0,0,0,stable
CNUR-000092,绍兴市,2009,0,0,0,0,0,0,stable
CNUR-000092,绍兴市,2010,0,0,0,0,0,0,stable
CNUR-000092,绍兴市,2011,0,0,0,0,0,0,stable
CNUR-000092,绍兴市,2012,0,0,0,0,0,0,stable
CNUR-000092,绍兴市,2013,0,2,0,0,1,0,district_scope_jump
CNUR-000092,绍兴市,2014,0,0,0,0,0,0,stable
CNUR-000092,绍兴市,2015,0,0,0,0,0,0,stable
CNUR-000092,绍兴市,2016,0,0,0,0,0,0,stable
CNUR-000092,绍兴市,2017,0,0,0,0,0,0,stable
CNUR-000092,绍兴市,2018,0,0,0,0,0,0,stable
CNUR-000092,绍兴市,2019,0,0,0,0,0,0,stable
CNUR-000092,绍兴市,2020,0,0,0,0,0,0,stable
CNUR-000093,金华市,1999,0,0,0,0,0,0,stable
CNUR-000093,金华市,2000,0,1,0,0,1,0,district_scope_jump
CNUR-000093,金华市,2001,0,0,0,0,0,0,stable
CNUR-000093,金华市,2002,0,0,0,0,0,0,stable
CNUR-000093,金华市,2003,0,0,0,0,0,0,stable
CNUR-000093,金华市,2004,0,0,0,0,0,0,stable
CNUR-000093,金华市,2005,0,0,0,0,0,0,stable
CNUR-000093,金华市,2006,0,0,0,0,0,0,stable
CNUR-000093,金华市,2007,0,0,0,0,0,0,stable
CNUR-000093,金华市,2008,0,0,0,0,0,0,stable
CNUR-000093,金华市,2009,0,0,0,0,0,0,stable
CNUR-000093,金华市,2010,0,0,0,0,0,0,stable
CNUR-000093,金华市,2011,0,0,0,0,0,0,stable
CNUR-000093,金华市,2012,0,0,0,0,0,0,stable
CNUR-000093,金华市,2013,0,0,0,0,0,0,stable
CNUR-000093,金华市,2014,0,0,0,0,0,0,stable
CNUR-000093,金华市,2015,0,0,0,0,0,0,stable
CNUR-000093,金华市,2016,0,0,0,0,0,0,stable
CNUR-000093,金华市,2017,0,0,0,0,0,0,stable
CNUR-000093,金华市,2018,0,0,0,0,0,0,stable
CNUR-000093,金华市,2019,0,0,0,0,0,0,stable
CNUR-000093,金华市,2020,0,0,0,0,0,0,stable
CNUR-000094,衢州市,1999,0,0,0,0,0,0,stable
CNUR-000094,衢州市,2000,0,0,0,0,0,0,stable
CNUR-000094,衢州市,2001,0,1,0,0,1,0,district_scope_jump
CNUR-000094,衢州市,2002,0,0,0,0,0,0,stable
CNUR-000094,衢州市,2003,0,0,0,0,0,0,stable
CNUR-000094,衢州市,2004,0,0,0,0,0,0,stable
CNUR-000094,衢州市,2005,0,0,0,0,0,0,stable
CNUR-000094,衢州市,2006,0,0,0,0,0,0,stable
CNUR-000094,衢州市,2007,0,0,0,0,0,0,stable
CNUR-000094,衢州市,2008,0,0,0,0,0,0,stable
CNUR-000094,衢州市,2009,0,0,0,0,0,0,stable
CNUR-000094,衢州市,2010,0,0,0,0,0,0,stable
CNUR-000094,衢州市,2011,0,0,0,0,0,0,stable
CNUR-000094,衢州市,2012,0,0,0,0,0,0,stable
CNUR-000094,衢州市,2013,0,0,0,0,0,0,stable
CNUR-000094,衢州市,2014,0,0,0,0,0,0,stable
CNUR-000094,衢州市,2015,0,0,0,0,0,0,stable
CNUR-000094,衢州市,2016,0,0,0,0,0,0,stable
CNUR-000094,衢州市,2017,0,0,0,0,0,0,stable
CNUR-000094,衢州市,2018,0,0,0,0,0,0,stable
CNUR-000094,衢州市,2019,0,0,0,0,0,0,stable
CNUR-000094,衢州市,2020,0,0,0,0,0,0,stable
CNUR-000095,舟山市,1999,0,0,0,0,0,0,stable
CNUR-000095,舟山市,2000,0,0,0,0,0,0,stable
CNUR-000095,舟山市,2001,0,0,0,0,0,0,stable
CNUR-000095,舟山市,2002,0,0,0,0,0,0,stable
CNUR-000095,舟山市,2003,0,0,0,0,0,0,stable
CNUR-000095,舟山市,2004,0,0,0,0,0,0,stable
CNUR-000095,舟山市,2005,0,0,0,0,0,0,stable
CNUR-000095,舟山市,2006,0,0,0,0,0,0,stable
CNUR-000095,舟山市,2007,0,0,0,0,0,0,stable
CNUR-000095,舟山市,2008,0,0,0,0,0,0,stable
CNUR-000095,舟山市,2009,0,0,0,0,0,0,stable
CNUR-000095,舟山市,2010,0,0,0,0,0,0,stable
CNUR-000095,舟山市,2011,0,0,0,0,0,0,stable
CNUR-000095,舟山市,2012,0,0,0,0,0,0,stable
CNUR-000095,舟山市,2013,0,0,0,0,0,0,stable
CNUR-000095,舟山市,2014,0,0,0,0,0,0,stable
CNUR-000095,舟山市,2015,0,0,0,0,0,0,stable
